customer_id,gender,age,city,registration_date,referral_source,device_type,kyc_completed
14264,Female,26,Hyderabad,2025-02-03,Organic,Android,1
14265,Female,51,Mumbai,2024-10-17,Referral,iOS,1
14266,Female,31,Hyderabad,2025-01-02,Ad,Android,1
14267,Male,21,Bangalore,2024-12-12,Referral,iOS,1
14268,Male,46,Kolkata,2024-11-30,Ad,iOS,1
14269,Female,32,Hyderabad,2025-01-14,Referral,Android,1
14270,Female,34,Kolkata,2025-02-02,Ad,iOS,0
14271,Female,36,Bangalore,2025-03-27,Organic,iOS,1
14272,Male,55,Pune,2025-03-18,Organic,Android,0
14273,Male,26,Ahmedabad,2025-03-26,Organic,Android,0
14274,Male,44,Pune,2025-02-10,Referral,iOS,1
14275,Male,32,Bangalore,2024-11-16,Organic,iOS,1
14276,Male,54,Kolkata,2024-10-28,Organic,iOS,1
14277,Male,45,Delhi,2024-12-25,Ad,Android,1
14278,Male,21,Hyderabad,2024-10-09,Ad,Android,1
14279,Male,38,Hyderabad,2024-10-08,Ad,iOS,1
14280,Female,51,Mumbai,2025-03-28,Organic,Android,1
14281,Male,36,Ahmedabad,2024-11-11,Ad,iOS,1
14282,Male,54,Mumbai,2024-11-29,Ad,Android,1
14283,Male,21,Kolkata,2025-03-19,Organic,Android,1
14284,Male,54,Chennai,2024-12-23,Ad,iOS,0
14285,Female,49,Bangalore,2024-12-26,Referral,Android,1
14286,Male,29,Pune,2024-10-05,Ad,Android,0
14287,Female,58,Pune,2025-02-28,Referral,Android,1
14288,Female,33,Delhi,2024-12-12,Ad,iOS,1
14289,Female,31,Bangalore,2024-10-04,Ad,Android,0
14290,Male,18,Hyderabad,2024-12-13,Referral,iOS,1
14291,Male,49,Chennai,2024-11-12,Organic,Android,1
14292,Male,38,Ahmedabad,2025-02-25,Referral,iOS,0
14293,Female,21,Bangalore,2025-03-03,Organic,Android,0
14294,Female,26,Chennai,2024-12-10,Ad,Android,1
14295,Female,39,Bangalore,2025-03-02,Organic,Android,0
14296,Female,29,Kolkata,2024-10-26,Organic,iOS,0
14297,Male,47,Hyderabad,2024-12-28,Referral,Android,1
14298,Male,47,Hyderabad,2025-01-01,Organic,iOS,1
14299,Male,49,Ahmedabad,2025-02-11,Organic,iOS,0
14300,Female,53,Bangalore,2025-01-04,Referral,iOS,1
14301,Female,24,Pune,2024-12-11,Organic,Android,1
14302,Male,34,Kolkata,2025-03-18,Organic,Android,1
14303,Male,18,Pune,2025-01-31,Referral,Android,1
14304,Female,31,Delhi,2025-02-01,Referral,Android,1
14305,Male,55,Hyderabad,2025-03-09,Referral,iOS,1
14306,Male,43,Ahmedabad,2024-11-02,Organic,iOS,1
14307,Female,44,Kolkata,2025-03-30,Ad,Android,1
14308,Female,33,Mumbai,2025-02-02,Referral,iOS,1
14309,Female,24,Delhi,2024-12-17,Referral,iOS,0
14310,Male,49,Bangalore,2024-11-15,Organic,iOS,0
14311,Female,42,Delhi,2024-11-07,Ad,Android,1
14312,Male,48,Mumbai,2025-03-21,Ad,iOS,1
14313,Male,33,Hyderabad,2025-03-29,Organic,Android,0
14314,Female,58,Hyderabad,2025-01-28,Referral,Android,1
14315,Male,31,Pune,2025-03-18,Organic,Android,1
14316,Female,42,Hyderabad,2025-03-13,Ad,iOS,1
14317,Female,47,Kolkata,2025-03-18,Referral,iOS,1
14318,Male,24,Pune,2025-02-28,Ad,Android,0
14319,Male,29,Ahmedabad,2024-12-10,Ad,iOS,1
14320,Female,20,Mumbai,2025-02-14,Ad,Android,1
14321,Female,44,Delhi,2025-01-19,Ad,Android,0
14322,Female,36,Bangalore,2025-03-21,Referral,Android,1
14323,Female,54,Bangalore,2025-01-11,Referral,Android,1
14324,Female,59,Kolkata,2025-01-02,Referral,iOS,1
14325,Female,24,Ahmedabad,2024-10-29,Organic,Android,1
14326,Male,33,Delhi,2024-10-16,Referral,Android,1
14327,Male,49,Ahmedabad,2025-01-29,Ad,iOS,1
14328,Male,25,Hyderabad,2025-01-17,Ad,iOS,1
14329,Male,30,Pune,2025-02-27,Referral,iOS,1
14330,Female,28,Bangalore,2024-10-28,Referral,Android,0
14331,Male,37,Hyderabad,2024-12-21,Organic,Android,1
14332,Male,35,Kolkata,2024-11-30,Referral,Android,1
14333,Female,54,Chennai,2024-10-15,Organic,iOS,1
14334,Male,23,Chennai,2025-03-01,Referral,Android,1
14335,Female,37,Kolkata,2024-10-15,Organic,iOS,0
14336,Female,49,Bangalore,2025-03-13,Referral,iOS,0
14337,Female,46,Delhi,2025-03-13,Referral,Android,1
14338,Female,21,Delhi,2025-01-27,Referral,Android,1
14339,Female,24,Ahmedabad,2024-11-13,Organic,iOS,1
14340,Male,37,Delhi,2025-02-08,Ad,iOS,0
14341,Male,51,Hyderabad,2024-11-26,Organic,iOS,1
14342,Male,53,Chennai,2024-10-03,Referral,Android,1
14343,Female,24,Hyderabad,2024-12-31,Ad,iOS,1
14344,Male,50,Mumbai,2025-02-04,Organic,iOS,1
14345,Male,32,Mumbai,2024-12-09,Organic,Android,1
14346,Male,49,Ahmedabad,2025-01-14,Ad,iOS,1
14347,Male,39,Bangalore,2024-12-29,Referral,Android,1
14348,Female,57,Mumbai,2024-11-11,Ad,iOS,1
14349,Male,46,Delhi,2025-01-17,Referral,iOS,1
14350,Female,42,Bangalore,2024-10-16,Ad,Android,1
14351,Female,22,Chennai,2025-01-29,Organic,Android,1
14352,Male,31,Pune,2024-11-18,Organic,iOS,1
14353,Female,52,Chennai,2025-01-23,Organic,Android,1
14354,Female,19,Ahmedabad,2025-01-10,Referral,Android,1
14355,Female,42,Kolkata,2024-10-05,Referral,iOS,1
14356,Female,33,Mumbai,2024-11-14,Ad,iOS,0
14357,Female,33,Kolkata,2024-11-24,Referral,iOS,0
14358,Female,28,Ahmedabad,2025-03-06,Referral,Android,1
14359,Female,52,Mumbai,2025-03-19,Ad,Android,1
14360,Male,40,Chennai,2025-01-03,Referral,iOS,1
14361,Male,22,Kolkata,2024-12-17,Ad,Android,1
14362,Female,52,Mumbai,2024-10-03,Referral,iOS,1
14363,Female,46,Mumbai,2024-10-24,Referral,Android,0
14364,Male,22,Hyderabad,2024-11-28,Organic,iOS,1
14365,Male,20,Pune,2025-01-20,Referral,Android,0
14366,Male,23,Pune,2025-03-12,Ad,Android,1
14367,Male,40,Ahmedabad,2025-02-08,Ad,iOS,1
14368,Female,19,Chennai,2025-02-25,Organic,Android,0
14369,Female,35,Chennai,2024-11-19,Ad,Android,1
14370,Male,47,Mumbai,2025-02-01,Organic,iOS,1
14371,Male,55,Delhi,2025-01-13,Referral,iOS,1
14372,Male,22,Hyderabad,2024-11-11,Organic,iOS,1
14373,Male,28,Delhi,2025-02-07,Referral,Android,0
14374,Female,18,Mumbai,2025-03-01,Ad,Android,1
14375,Male,27,Ahmedabad,2024-12-27,Organic,Android,1
14376,Male,58,Chennai,2025-02-24,Ad,iOS,1
14377,Male,43,Kolkata,2025-03-23,Ad,iOS,1
14378,Female,50,Kolkata,2025-01-31,Ad,iOS,0
14379,Female,44,Ahmedabad,2024-10-05,Ad,Android,1
14380,Female,29,Delhi,2024-12-10,Ad,iOS,0
14381,Male,19,Pune,2024-10-17,Organic,Android,0
14382,Male,18,Bangalore,2024-12-06,Ad,Android,1
14383,Male,18,Delhi,2025-03-03,Organic,Android,1
14384,Female,50,Chennai,2025-03-27,Organic,iOS,1
14385,Female,39,Pune,2024-11-25,Organic,Android,1
14386,Male,29,Mumbai,2025-03-24,Ad,Android,1
14387,Male,56,Delhi,2025-01-22,Ad,iOS,0
14388,Female,53,Mumbai,2025-01-20,Organic,iOS,1
14389,Male,38,Hyderabad,2024-11-02,Ad,iOS,1
14390,Male,37,Bangalore,2024-12-24,Organic,iOS,1
14391,Male,53,Kolkata,2025-01-15,Ad,Android,1
14392,Female,43,Chennai,2025-03-11,Ad,Android,1
14393,Male,48,Chennai,2025-03-17,Organic,iOS,1
14394,Male,18,Mumbai,2025-01-20,Ad,Android,1
14395,Male,55,Bangalore,2024-10-27,Organic,iOS,1
14396,Male,31,Pune,2024-12-24,Organic,Android,1
14397,Female,43,Chennai,2024-11-26,Ad,iOS,1
14398,Female,59,Delhi,2025-03-28,Ad,iOS,1
14399,Female,24,Chennai,2024-12-25,Organic,Android,1
14400,Male,29,Delhi,2024-12-24,Organic,Android,0
14401,Female,41,Chennai,2024-12-09,Organic,Android,1
14402,Male,36,Delhi,2025-03-21,Referral,Android,0
14403,Female,26,Hyderabad,2025-02-03,Ad,iOS,1
14404,Male,52,Ahmedabad,2025-02-08,Referral,Android,1
14405,Female,21,Mumbai,2024-12-25,Organic,Android,1
14406,Female,59,Ahmedabad,2025-02-13,Referral,iOS,1
14407,Female,49,Pune,2024-10-15,Organic,Android,1
14408,Male,23,Pune,2024-12-12,Referral,iOS,1
14409,Male,45,Hyderabad,2024-11-16,Referral,Android,0
14410,Male,45,Kolkata,2025-03-19,Ad,Android,1
14411,Female,57,Pune,2024-10-14,Ad,iOS,1
14412,Male,46,Delhi,2025-01-13,Referral,iOS,0
14413,Male,59,Pune,2025-03-24,Organic,iOS,1
14414,Male,22,Mumbai,2024-11-14,Ad,iOS,1
14415,Male,22,Bangalore,2025-01-02,Referral,Android,1
14416,Male,54,Delhi,2025-03-26,Organic,Android,1
14417,Male,58,Kolkata,2024-10-28,Ad,Android,1
14418,Female,45,Kolkata,2025-01-05,Referral,Android,1
14419,Female,58,Kolkata,2025-01-24,Organic,iOS,1
14420,Male,26,Pune,2024-11-01,Organic,iOS,1
14421,Female,46,Chennai,2025-02-05,Referral,iOS,1
14422,Female,31,Chennai,2025-03-25,Organic,iOS,1
14423,Male,55,Bangalore,2025-01-04,Referral,Android,1
14424,Male,57,Hyderabad,2024-10-24,Organic,Android,1
14425,Female,51,Delhi,2024-12-11,Referral,iOS,1
14426,Male,54,Chennai,2024-12-13,Ad,Android,1
14427,Female,59,Kolkata,2025-03-18,Organic,iOS,1
14428,Female,31,Mumbai,2025-03-05,Referral,Android,1
14429,Female,35,Bangalore,2024-11-11,Referral,iOS,1
14430,Male,50,Hyderabad,2024-12-23,Organic,Android,1
14431,Female,51,Ahmedabad,2024-10-10,Ad,Android,1
14432,Male,45,Kolkata,2025-01-18,Referral,Android,1
14433,Male,53,Hyderabad,2024-11-16,Ad,iOS,1
14434,Male,54,Mumbai,2024-12-04,Organic,iOS,1
14435,Male,40,Pune,2024-12-14,Ad,iOS,0
14436,Male,59,Mumbai,2024-11-06,Organic,Android,1
14437,Female,34,Ahmedabad,2024-11-07,Referral,Android,1
14438,Male,28,Pune,2024-11-20,Ad,Android,1
14439,Male,49,Bangalore,2025-01-25,Organic,Android,1
14440,Male,54,Mumbai,2025-02-19,Referral,Android,1
14441,Male,32,Ahmedabad,2024-12-25,Ad,Android,1
14442,Male,21,Chennai,2024-12-03,Organic,Android,1
14443,Female,56,Hyderabad,2025-01-31,Ad,iOS,0
14444,Male,47,Kolkata,2025-02-27,Referral,iOS,1
14445,Male,27,Kolkata,2025-03-29,Referral,iOS,1
14446,Female,40,Ahmedabad,2025-01-20,Organic,iOS,1
14447,Male,41,Pune,2024-10-09,Ad,Android,1
14448,Female,53,Mumbai,2025-01-21,Ad,Android,1
14449,Female,22,Delhi,2025-03-11,Referral,iOS,0
14450,Female,54,Mumbai,2025-01-28,Ad,Android,1
14451,Female,36,Kolkata,2024-11-14,Ad,Android,1
14452,Male,54,Pune,2025-01-16,Ad,Android,1
14453,Male,25,Ahmedabad,2025-01-05,Organic,iOS,1
14454,Female,24,Hyderabad,2024-11-06,Referral,iOS,1
14455,Female,57,Chennai,2024-12-21,Organic,Android,1
14456,Male,30,Kolkata,2025-03-23,Referral,iOS,1
14457,Female,54,Ahmedabad,2024-10-26,Organic,Android,1
14458,Female,44,Kolkata,2025-01-21,Organic,Android,1
14459,Female,35,Mumbai,2024-12-30,Organic,iOS,1
14460,Male,41,Chennai,2025-01-23,Ad,iOS,0
14461,Female,58,Delhi,2024-10-15,Referral,Android,1
14462,Male,19,Pune,2025-01-27,Organic,Android,1
14463,Male,33,Hyderabad,2024-10-16,Ad,Android,0
14464,Male,31,Bangalore,2024-10-28,Organic,Android,1
14465,Female,34,Kolkata,2025-03-29,Ad,iOS,1
14466,Female,23,Kolkata,2025-03-01,Organic,iOS,1
14467,Male,52,Hyderabad,2025-01-13,Referral,iOS,1
14468,Male,34,Pune,2024-11-07,Referral,iOS,1
14469,Male,55,Bangalore,2024-10-14,Organic,Android,1
14470,Female,57,Ahmedabad,2025-01-09,Organic,Android,1
14471,Female,23,Bangalore,2025-01-24,Organic,iOS,1
14472,Male,55,Hyderabad,2025-02-15,Organic,Android,1
14473,Male,38,Pune,2024-12-09,Ad,iOS,1
14474,Female,52,Bangalore,2024-12-04,Referral,Android,1
14475,Male,40,Pune,2025-03-28,Ad,iOS,1
14476,Female,29,Chennai,2024-12-10,Referral,iOS,1
14477,Female,46,Ahmedabad,2025-03-30,Organic,Android,1
14478,Male,44,Delhi,2024-12-03,Referral,iOS,1
14479,Male,23,Mumbai,2025-03-23,Organic,iOS,1
14480,Female,38,Pune,2024-12-31,Organic,iOS,1
14481,Female,24,Pune,2024-11-30,Ad,Android,1
14482,Female,58,Bangalore,2024-10-20,Referral,Android,1
14483,Female,33,Kolkata,2024-11-10,Ad,iOS,1
14484,Female,22,Pune,2025-02-05,Ad,iOS,1
14485,Male,32,Pune,2024-12-18,Ad,iOS,1
14486,Female,38,Kolkata,2025-03-18,Ad,Android,1
14487,Female,21,Bangalore,2024-11-04,Referral,iOS,1
14488,Female,22,Hyderabad,2025-03-12,Referral,Android,1
14489,Male,24,Pune,2025-01-21,Ad,iOS,1
14490,Male,52,Kolkata,2024-10-27,Referral,Android,1
14491,Female,53,Kolkata,2024-11-11,Organic,iOS,1
14492,Female,32,Chennai,2025-01-11,Referral,iOS,1
14493,Male,45,Mumbai,2025-03-16,Ad,iOS,0
14494,Male,19,Pune,2024-12-10,Organic,iOS,1
14495,Male,22,Bangalore,2025-02-14,Organic,Android,1
14496,Male,24,Chennai,2025-01-25,Organic,iOS,1
14497,Female,39,Ahmedabad,2025-01-21,Organic,iOS,1
14498,Male,48,Mumbai,2025-01-25,Organic,Android,1
14499,Female,49,Hyderabad,2024-11-26,Ad,Android,1
14500,Female,25,Pune,2025-02-28,Ad,iOS,1
14501,Male,58,Bangalore,2025-02-02,Organic,Android,1
14502,Male,59,Hyderabad,2024-10-22,Ad,iOS,1
14503,Male,28,Pune,2025-02-16,Referral,Android,1
14504,Male,18,Hyderabad,2025-02-23,Ad,iOS,1
14505,Female,57,Bangalore,2024-10-25,Referral,Android,0
14506,Female,36,Chennai,2024-10-16,Ad,Android,1
14507,Female,55,Chennai,2025-03-20,Referral,iOS,1
14508,Male,59,Ahmedabad,2025-02-01,Referral,Android,1
14509,Female,54,Hyderabad,2025-03-03,Organic,Android,1
14510,Male,24,Hyderabad,2024-10-16,Ad,iOS,1
14511,Female,56,Pune,2025-03-23,Organic,Android,0
14512,Male,42,Kolkata,2025-02-13,Referral,iOS,1
14513,Female,39,Ahmedabad,2024-10-08,Ad,iOS,1
14514,Female,44,Delhi,2024-11-23,Ad,Android,1
14515,Male,58,Mumbai,2024-12-10,Organic,Android,1
14516,Female,55,Ahmedabad,2024-11-04,Ad,iOS,1
14517,Female,56,Pune,2025-01-10,Ad,iOS,0
14518,Male,32,Hyderabad,2025-03-22,Ad,Android,1
14519,Male,19,Hyderabad,2024-11-11,Referral,iOS,0
14520,Male,25,Mumbai,2025-02-02,Organic,Android,1
14521,Male,23,Bangalore,2025-03-17,Referral,Android,0
14522,Male,37,Kolkata,2025-01-25,Organic,Android,1
14523,Female,44,Chennai,2025-01-26,Referral,Android,1
14524,Male,40,Bangalore,2025-03-28,Referral,iOS,1
14525,Female,57,Kolkata,2024-10-10,Referral,Android,1
14526,Female,34,Mumbai,2025-01-01,Referral,iOS,1
14527,Male,30,Mumbai,2024-11-14,Organic,iOS,1
14528,Female,21,Delhi,2025-03-21,Ad,Android,1
14529,Female,37,Ahmedabad,2024-10-30,Organic,Android,1
14530,Male,59,Pune,2025-01-31,Ad,Android,0
14531,Female,42,Pune,2025-01-02,Organic,Android,1
14532,Male,39,Pune,2025-03-05,Organic,iOS,1
14533,Male,34,Kolkata,2025-03-13,Organic,Android,1
14534,Male,57,Pune,2024-11-23,Organic,iOS,1
14535,Female,28,Delhi,2024-12-09,Referral,iOS,0
14536,Female,42,Chennai,2025-03-04,Organic,Android,0
14537,Female,22,Pune,2024-11-22,Organic,Android,1
14538,Female,38,Hyderabad,2025-03-13,Ad,iOS,1
14539,Male,43,Mumbai,2025-01-31,Referral,iOS,1
14540,Female,33,Delhi,2025-02-08,Referral,iOS,1
14541,Male,57,Ahmedabad,2025-01-08,Organic,iOS,1
14542,Female,38,Bangalore,2024-11-06,Organic,iOS,1
14543,Female,49,Pune,2024-12-27,Referral,Android,1
14544,Female,21,Delhi,2024-10-09,Referral,iOS,0
14545,Female,55,Bangalore,2024-12-16,Organic,iOS,1
14546,Female,25,Delhi,2025-03-14,Organic,iOS,0
14547,Male,26,Bangalore,2024-10-19,Organic,Android,1
14548,Female,34,Delhi,2024-12-13,Ad,iOS,1
14549,Female,58,Delhi,2025-01-19,Referral,Android,1
14550,Female,30,Kolkata,2025-02-24,Ad,iOS,1
14551,Female,26,Pune,2025-03-26,Referral,Android,0
14552,Male,23,Chennai,2025-01-08,Referral,Android,1
14553,Female,44,Hyderabad,2024-10-28,Referral,Android,1
14554,Male,59,Mumbai,2024-12-30,Referral,iOS,1
14555,Female,54,Hyderabad,2025-01-06,Referral,iOS,1
14556,Male,56,Chennai,2024-12-18,Organic,Android,1
14557,Male,41,Kolkata,2024-10-17,Ad,Android,1
14558,Male,26,Pune,2024-12-27,Ad,iOS,0
14559,Male,59,Bangalore,2024-12-02,Referral,Android,1
14560,Male,28,Kolkata,2025-01-16,Ad,Android,1
14561,Female,52,Ahmedabad,2024-10-24,Ad,Android,0
14562,Male,46,Hyderabad,2025-03-25,Organic,Android,1
14563,Female,25,Mumbai,2025-02-19,Referral,Android,0
14564,Male,34,Pune,2024-12-28,Organic,Android,1
14565,Male,24,Mumbai,2025-03-21,Ad,Android,1
14566,Female,29,Ahmedabad,2025-01-17,Referral,iOS,0
14567,Male,32,Ahmedabad,2025-02-22,Referral,Android,0
14568,Male,46,Bangalore,2024-11-01,Referral,Android,1
14569,Male,41,Kolkata,2025-03-26,Referral,Android,1
14570,Male,54,Kolkata,2025-03-05,Referral,iOS,0
14571,Female,31,Mumbai,2024-10-28,Referral,iOS,0
14572,Male,28,Chennai,2025-02-06,Organic,Android,1
14573,Male,52,Hyderabad,2025-01-11,Organic,Android,1
14574,Female,34,Mumbai,2024-11-22,Ad,iOS,0
14575,Female,44,Hyderabad,2024-11-22,Referral,Android,1
14576,Male,20,Delhi,2024-11-04,Referral,iOS,1
14577,Male,19,Ahmedabad,2025-01-03,Organic,Android,1
14578,Female,21,Ahmedabad,2025-02-05,Ad,Android,1
14579,Male,35,Hyderabad,2024-12-26,Ad,iOS,0
14580,Female,37,Bangalore,2024-11-03,Referral,iOS,1
14581,Male,38,Chennai,2025-03-24,Ad,iOS,1
14582,Female,31,Pune,2024-10-15,Ad,Android,1
14583,Female,25,Mumbai,2025-02-22,Referral,Android,0
14584,Female,19,Pune,2024-12-25,Referral,Android,1
14585,Male,43,Chennai,2024-10-17,Referral,Android,1
14586,Male,36,Hyderabad,2025-03-12,Organic,Android,0
14587,Male,59,Mumbai,2025-03-13,Referral,Android,0
14588,Male,45,Chennai,2025-02-03,Ad,Android,1
14589,Female,46,Bangalore,2024-11-08,Organic,iOS,1
14590,Female,22,Delhi,2024-11-24,Ad,Android,1
14591,Female,45,Kolkata,2024-11-05,Organic,iOS,1
14592,Male,58,Delhi,2024-10-22,Referral,Android,1
14593,Male,43,Bangalore,2024-11-12,Ad,iOS,1
14594,Male,22,Pune,2024-12-15,Organic,iOS,1
14595,Female,32,Delhi,2024-11-15,Ad,Android,0
14596,Male,26,Bangalore,2025-03-01,Referral,Android,0
14597,Male,49,Hyderabad,2024-11-17,Organic,Android,1
14598,Female,43,Pune,2025-03-19,Ad,Android,1
14599,Female,54,Pune,2024-10-28,Organic,Android,1
14600,Male,32,Kolkata,2024-12-02,Referral,iOS,1
14601,Female,58,Bangalore,2024-10-15,Organic,Android,0
14602,Male,21,Delhi,2024-11-18,Organic,Android,1
14603,Female,53,Kolkata,2024-11-19,Ad,iOS,1
14604,Female,37,Kolkata,2024-12-10,Organic,Android,1
14605,Female,44,Hyderabad,2025-01-10,Referral,iOS,0
14606,Male,38,Pune,2025-01-23,Ad,iOS,1
14607,Male,39,Bangalore,2025-02-11,Organic,Android,0
14608,Male,24,Bangalore,2024-11-05,Referral,iOS,1
14609,Female,48,Ahmedabad,2025-01-16,Referral,Android,1
14610,Female,34,Kolkata,2025-01-29,Organic,iOS,1
14611,Female,24,Ahmedabad,2025-01-07,Organic,iOS,1
14612,Female,36,Pune,2025-01-29,Ad,iOS,1
14613,Male,45,Pune,2024-12-30,Referral,Android,0
14614,Male,27,Hyderabad,2025-02-01,Referral,Android,1
14615,Male,44,Ahmedabad,2024-12-06,Referral,Android,1
14616,Female,30,Pune,2025-01-11,Organic,iOS,1
14617,Female,19,Mumbai,2025-03-03,Organic,iOS,0
14618,Male,39,Ahmedabad,2024-10-06,Organic,iOS,1
14619,Female,37,Delhi,2025-01-30,Ad,Android,1
14620,Male,22,Pune,2024-12-09,Referral,iOS,1
14621,Female,23,Mumbai,2024-12-18,Referral,Android,1
14622,Female,52,Ahmedabad,2024-12-30,Organic,iOS,1
14623,Male,18,Hyderabad,2025-03-12,Ad,iOS,0
14624,Male,52,Hyderabad,2025-01-01,Ad,iOS,1
14625,Female,20,Chennai,2024-11-09,Ad,iOS,1
14626,Male,53,Ahmedabad,2024-11-23,Ad,iOS,1
14627,Male,24,Chennai,2025-03-13,Ad,Android,1
14628,Female,46,Hyderabad,2024-12-30,Organic,iOS,0
14629,Female,32,Ahmedabad,2024-10-16,Organic,iOS,1
14630,Female,28,Chennai,2024-11-29,Organic,iOS,1
14631,Male,35,Bangalore,2024-10-29,Referral,iOS,0
14632,Female,21,Mumbai,2025-02-02,Ad,iOS,0
14633,Female,41,Hyderabad,2024-12-08,Ad,Android,0
14634,Female,28,Bangalore,2024-12-15,Referral,Android,1
14635,Female,23,Delhi,2025-02-02,Ad,Android,0
14636,Female,35,Ahmedabad,2024-11-07,Ad,iOS,1
14637,Male,32,Delhi,2025-02-28,Ad,Android,1
14638,Female,20,Chennai,2024-11-15,Ad,iOS,1
14639,Female,34,Chennai,2025-01-29,Ad,iOS,1
14640,Male,50,Bangalore,2024-12-18,Organic,iOS,0
14641,Female,51,Delhi,2024-10-11,Ad,Android,1
14642,Female,47,Pune,2024-11-03,Organic,iOS,1
14643,Male,36,Hyderabad,2024-10-13,Organic,Android,1
14644,Female,26,Ahmedabad,2025-02-25,Organic,Android,1
14645,Male,57,Pune,2024-10-28,Organic,iOS,1
14646,Female,48,Ahmedabad,2025-01-25,Referral,iOS,1
14647,Male,44,Mumbai,2025-01-18,Organic,iOS,1
14648,Male,42,Kolkata,2025-01-04,Referral,iOS,0
14649,Female,24,Chennai,2025-01-11,Referral,Android,1
14650,Male,24,Bangalore,2025-03-02,Organic,Android,1
14651,Male,37,Pune,2025-03-12,Ad,iOS,1
14652,Female,53,Chennai,2024-12-18,Ad,Android,0
14653,Female,36,Bangalore,2024-12-15,Organic,iOS,1
14654,Male,19,Delhi,2024-11-23,Organic,Android,1
14655,Female,51,Chennai,2025-02-23,Referral,Android,1
14656,Male,34,Kolkata,2024-11-05,Referral,Android,1
14657,Male,41,Ahmedabad,2024-11-26,Ad,Android,1
14658,Female,26,Pune,2024-10-22,Referral,Android,1
14659,Female,18,Bangalore,2025-02-10,Referral,iOS,1
14660,Male,59,Bangalore,2025-02-14,Organic,Android,1
14661,Female,45,Ahmedabad,2024-12-06,Referral,iOS,0
14662,Female,32,Pune,2025-03-29,Referral,Android,1
14663,Male,38,Kolkata,2025-02-18,Referral,Android,1
14664,Male,32,Chennai,2025-03-02,Ad,iOS,0
14665,Male,40,Mumbai,2024-12-15,Organic,iOS,1
14666,Male,19,Hyderabad,2025-01-24,Ad,Android,0
14667,Male,53,Kolkata,2024-11-11,Organic,iOS,1
14668,Male,26,Delhi,2024-12-02,Organic,iOS,1
14669,Female,19,Pune,2025-03-07,Referral,Android,1
14670,Male,19,Kolkata,2025-02-28,Ad,iOS,1
14671,Female,35,Pune,2025-03-24,Ad,Android,0
14672,Female,34,Chennai,2024-12-12,Referral,Android,1
14673,Male,58,Chennai,2025-03-26,Ad,iOS,1
14674,Female,25,Mumbai,2024-10-07,Organic,iOS,0
14675,Male,51,Delhi,2025-02-18,Organic,Android,0
14676,Female,51,Chennai,2025-03-14,Organic,iOS,0
14677,Male,22,Mumbai,2025-02-27,Referral,Android,1
14678,Male,46,Pune,2024-11-21,Ad,Android,1
14679,Male,45,Hyderabad,2024-11-17,Organic,iOS,0
14680,Male,33,Bangalore,2024-12-23,Referral,Android,1
14681,Female,31,Hyderabad,2024-12-14,Organic,Android,1
14682,Female,19,Hyderabad,2025-01-01,Organic,Android,1
14683,Female,57,Hyderabad,2025-02-28,Ad,Android,1
14684,Female,21,Hyderabad,2024-12-20,Referral,Android,1
14685,Female,58,Bangalore,2024-10-05,Organic,Android,1
14686,Male,48,Pune,2024-11-10,Organic,iOS,1
14687,Male,43,Delhi,2025-01-30,Referral,iOS,1
14688,Male,44,Delhi,2025-01-16,Referral,iOS,1
14689,Male,51,Pune,2025-03-02,Ad,Android,1
14690,Male,48,Mumbai,2025-01-05,Organic,Android,1
14691,Female,28,Mumbai,2025-01-05,Ad,iOS,0
14692,Male,25,Chennai,2024-11-01,Organic,Android,1
14693,Male,29,Ahmedabad,2024-10-28,Ad,Android,0
14694,Female,52,Hyderabad,2024-10-26,Organic,iOS,1
14695,Female,51,Hyderabad,2025-03-05,Referral,Android,1
14696,Male,30,Bangalore,2025-03-21,Ad,iOS,1
14697,Male,44,Hyderabad,2025-03-14,Referral,Android,1
14698,Female,25,Bangalore,2025-01-01,Organic,iOS,1
14699,Male,38,Chennai,2024-12-08,Referral,iOS,1
14700,Male,58,Kolkata,2024-12-18,Ad,Android,1
14701,Male,28,Mumbai,2024-10-22,Ad,Android,0
14702,Female,39,Mumbai,2024-12-07,Referral,iOS,0
14703,Male,38,Chennai,2024-12-11,Organic,Android,1
14704,Male,45,Ahmedabad,2025-01-17,Ad,iOS,1
14705,Female,20,Chennai,2024-11-30,Organic,iOS,1
14706,Female,24,Pune,2024-10-04,Ad,Android,0
14707,Female,31,Hyderabad,2025-02-26,Organic,iOS,1
14708,Male,32,Mumbai,2025-02-14,Organic,iOS,0
14709,Female,26,Delhi,2024-11-02,Referral,Android,1
14710,Male,24,Ahmedabad,2024-11-22,Organic,Android,1
14711,Female,29,Chennai,2025-03-11,Ad,iOS,1
14712,Male,36,Mumbai,2025-02-22,Referral,iOS,1
14713,Female,44,Ahmedabad,2025-03-31,Ad,Android,1
14714,Male,35,Mumbai,2024-11-01,Referral,iOS,1
14715,Male,30,Ahmedabad,2024-11-01,Referral,Android,1
14716,Female,18,Bangalore,2024-12-28,Organic,iOS,1
14717,Female,55,Kolkata,2024-10-11,Organic,iOS,1
14718,Male,38,Mumbai,2024-10-17,Ad,Android,1
14719,Female,51,Chennai,2024-12-06,Ad,iOS,1
14720,Male,30,Kolkata,2024-12-25,Organic,iOS,1
14721,Female,58,Kolkata,2025-01-09,Ad,Android,1
14722,Female,40,Hyderabad,2024-12-10,Ad,iOS,1
14723,Male,18,Ahmedabad,2025-02-15,Organic,iOS,1
