ticket_id,customer_id,ticket_date,issue_type,resolution_days,satisfaction_score
5698,14520,2025-08-20,Account Blocked,7,2
5699,14520,2025-05-05,Account Blocked,4,1
5700,9509,2025-05-14,Payment Failed,3,4
5701,9509,2025-07-10,Refund Delay,5,4
5702,2627,2025-05-03,KYC Issue,4,3
5703,2627,2025-10-14,Refund Delay,2,2
5704,350,2025-06-23,KYC Issue,6,3
5705,350,2025-07-01,Refund Delay,5,1
5706,19131,2025-10-17,KYC Issue,3,4
5707,1610,2025-07-24,KYC Issue,1,2
5708,3188,2025-09-09,KYC Issue,4,4
5709,3188,2025-06-03,KYC Issue,5,2
5710,17117,2025-10-27,Payment Failed,2,4
5711,17117,2025-04-15,KYC Issue,3,2
5712,17433,2025-05-26,Payment Failed,4,1
5713,17574,2025-04-08,Refund Delay,5,2
5714,17574,2025-08-31,Payment Failed,3,5
5715,17955,2025-07-14,Payment Failed,1,4
5716,12204,2025-10-23,Payment Failed,3,4
5717,8239,2025-06-19,Account Blocked,3,4
5718,8239,2025-10-01,Payment Failed,4,3
5719,12007,2025-07-11,KYC Issue,7,3
5720,8208,2025-10-12,KYC Issue,2,5
5721,8208,2025-06-30,Account Blocked,3,5
5722,4201,2025-07-02,Refund Delay,5,5
5723,4201,2025-10-25,KYC Issue,4,5
5724,1779,2025-10-23,KYC Issue,3,3
5725,1779,2025-07-20,Account Blocked,3,1
5726,5018,2025-09-11,Account Blocked,2,3
5727,1816,2025-06-21,Payment Failed,2,3
5728,1816,2025-05-08,Account Blocked,4,1
5729,19499,2025-09-12,KYC Issue,5,2
5730,19499,2025-04-26,Account Blocked,6,4
5731,13986,2025-09-08,KYC Issue,6,4
5732,2004,2025-08-17,KYC Issue,2,4
5733,15386,2025-04-04,Refund Delay,1,3
5734,15386,2025-07-04,Account Blocked,4,2
5735,15118,2025-07-03,Refund Delay,1,5
5736,15118,2025-06-30,Account Blocked,2,2
5737,4396,2025-07-15,Payment Failed,6,5
5738,4396,2025-09-27,Account Blocked,1,1
5739,7556,2025-09-28,Account Blocked,3,4
5740,12505,2025-07-04,Payment Failed,1,3
5741,13062,2025-04-20,KYC Issue,1,1
5742,5719,2025-09-22,Account Blocked,1,5
5743,5719,2025-09-10,Payment Failed,2,5
5744,3245,2025-05-30,Refund Delay,2,2
5745,17910,2025-04-04,KYC Issue,1,3
5746,17910,2025-07-04,KYC Issue,6,2
5747,18290,2025-05-01,Payment Failed,2,5
5748,18290,2025-06-11,Payment Failed,6,5
5749,6532,2025-06-10,KYC Issue,6,5
5750,6532,2025-04-04,Account Blocked,4,5
5751,10770,2025-04-05,Payment Failed,2,5
5752,3277,2025-05-30,Payment Failed,4,4
5753,3277,2025-06-18,Payment Failed,1,5
5754,2732,2025-09-05,Refund Delay,2,5
5755,8213,2025-07-23,KYC Issue,1,2
5756,10126,2025-09-23,Payment Failed,2,4
5757,8824,2025-04-28,Refund Delay,3,5
5758,8824,2025-04-29,Payment Failed,6,2
5759,19923,2025-08-25,Account Blocked,6,1
5760,19923,2025-06-27,Account Blocked,5,3
5761,17950,2025-08-29,Payment Failed,2,2
5762,17950,2025-06-04,Account Blocked,3,3
5763,2658,2025-05-29,Refund Delay,6,2
5764,8178,2025-09-10,Payment Failed,5,1
5765,8178,2025-04-06,KYC Issue,7,1
5766,18409,2025-06-12,Payment Failed,5,2
5767,16987,2025-04-17,Payment Failed,2,4
5768,4516,2025-06-23,KYC Issue,7,1
5769,4516,2025-10-29,KYC Issue,6,2
5770,8206,2025-10-23,Refund Delay,5,3
5771,3577,2025-09-25,Account Blocked,5,3
5772,3577,2025-06-21,Account Blocked,1,2
5773,16408,2025-07-17,KYC Issue,6,1
5774,16861,2025-10-29,KYC Issue,3,1
5775,16861,2025-10-05,Payment Failed,7,4
5776,19765,2025-09-28,KYC Issue,4,1
5777,19765,2025-08-30,Payment Failed,3,1
5778,3125,2025-06-17,Account Blocked,4,5
5779,3125,2025-05-11,KYC Issue,2,2
5780,18611,2025-10-25,KYC Issue,3,1
5781,18223,2025-07-17,Refund Delay,7,3
5782,10905,2025-09-08,Refund Delay,5,1
5783,5467,2025-05-26,Refund Delay,6,3
5784,5467,2025-10-24,Refund Delay,2,3
5785,11827,2025-06-06,Account Blocked,7,1
5786,12279,2025-06-21,Payment Failed,6,5
5787,12279,2025-04-10,Account Blocked,4,3
5788,18727,2025-10-03,Account Blocked,7,4
5789,18727,2025-08-29,Payment Failed,4,4
5790,10656,2025-09-26,Account Blocked,2,1
5791,5212,2025-07-27,Payment Failed,1,2
5792,18509,2025-07-16,Account Blocked,4,1
5793,3586,2025-09-22,KYC Issue,1,3
5794,16084,2025-10-01,Payment Failed,7,2
5795,17466,2025-06-28,Payment Failed,3,5
5796,17466,2025-07-27,Refund Delay,4,5
5797,8918,2025-08-02,Account Blocked,5,2
5798,3635,2025-05-27,Payment Failed,6,2
5799,1911,2025-05-21,Account Blocked,7,3
5800,1911,2025-06-28,Account Blocked,1,1
5801,6538,2025-04-29,Account Blocked,1,2
5802,6538,2025-05-22,Payment Failed,4,2
5803,16440,2025-08-03,Payment Failed,4,5
5804,9250,2025-08-16,Payment Failed,6,4
5805,6745,2025-06-21,Payment Failed,1,4
5806,16798,2025-04-19,Payment Failed,1,4
5807,16798,2025-07-25,Payment Failed,3,1
5808,19126,2025-09-02,Account Blocked,1,2
5809,15495,2025-08-22,KYC Issue,4,3
5810,6395,2025-07-21,Payment Failed,3,3
5811,6395,2025-06-02,Payment Failed,7,1
5812,18224,2025-05-07,KYC Issue,4,3
5813,8931,2025-05-22,Payment Failed,7,2
5814,8931,2025-04-07,Refund Delay,6,1
5815,12468,2025-10-30,Refund Delay,2,2
5816,7941,2025-04-13,Payment Failed,1,5
5817,7941,2025-06-20,Payment Failed,5,4
5818,6542,2025-10-01,KYC Issue,3,1
5819,3434,2025-07-08,KYC Issue,7,2
5820,3434,2025-07-24,KYC Issue,7,4
5821,1801,2025-09-03,KYC Issue,7,2
5822,1801,2025-05-17,Payment Failed,4,2
5823,12247,2025-06-20,Payment Failed,7,5
5824,12247,2025-09-04,KYC Issue,3,1
5825,14723,2025-06-30,KYC Issue,7,3
5826,14723,2025-08-01,Account Blocked,6,2
5827,7088,2025-08-18,Payment Failed,4,4
5828,7876,2025-06-18,Account Blocked,2,3
5829,7876,2025-07-19,Account Blocked,7,1
5830,1718,2025-08-30,Account Blocked,7,1
5831,1718,2025-04-02,Account Blocked,2,5
5832,18040,2025-09-24,Account Blocked,7,4
5833,18040,2025-06-29,Account Blocked,6,4
5834,315,2025-08-31,Account Blocked,6,5
5835,315,2025-10-25,Account Blocked,6,4
5836,19722,2025-04-21,Payment Failed,4,3
5837,5182,2025-07-19,KYC Issue,1,4
5838,5182,2025-04-27,Account Blocked,3,1
5839,14082,2025-05-06,Account Blocked,3,3
5840,14082,2025-06-21,Payment Failed,3,2
5841,19690,2025-04-06,Account Blocked,3,1
5842,10760,2025-09-05,KYC Issue,6,5
5843,14534,2025-08-05,KYC Issue,7,4
5844,14534,2025-07-08,KYC Issue,6,5
5845,16899,2025-08-19,KYC Issue,1,2
5846,16899,2025-10-01,KYC Issue,4,4
5847,2082,2025-07-18,Account Blocked,3,1
5848,2082,2025-04-18,Account Blocked,7,3
5849,10509,2025-08-21,Refund Delay,4,1
5850,12985,2025-10-18,Refund Delay,5,1
5851,18454,2025-06-29,Refund Delay,1,1
5852,15131,2025-04-24,Payment Failed,2,3
5853,801,2025-10-18,KYC Issue,7,1
5854,801,2025-04-06,Refund Delay,1,2
5855,19471,2025-05-09,KYC Issue,7,3
5856,19471,2025-10-09,Payment Failed,2,1
5857,8145,2025-07-06,KYC Issue,6,2
5858,8145,2025-10-17,Refund Delay,5,4
5859,2413,2025-10-04,Account Blocked,2,1
5860,2413,2025-08-26,KYC Issue,4,1
5861,8281,2025-10-04,Refund Delay,1,3
5862,3522,2025-05-12,Refund Delay,7,3
5863,3522,2025-10-23,KYC Issue,6,1
5864,14658,2025-05-10,KYC Issue,2,5
5865,14658,2025-06-08,Refund Delay,1,3
5866,17160,2025-05-24,KYC Issue,5,2
5867,9697,2025-05-02,Payment Failed,4,3
5868,411,2025-04-12,Account Blocked,1,1
5869,411,2025-06-26,KYC Issue,1,5
5870,18170,2025-08-05,Payment Failed,4,2
5871,7914,2025-06-23,Account Blocked,7,4
5872,7914,2025-10-12,Payment Failed,1,1
5873,10113,2025-08-16,Payment Failed,3,1
5874,10113,2025-07-07,Refund Delay,7,1
5875,2050,2025-05-23,KYC Issue,6,4
5876,2050,2025-06-17,Refund Delay,5,3
5877,15654,2025-10-27,Account Blocked,6,1
5878,8782,2025-05-14,Account Blocked,7,1
5879,8782,2025-06-01,Account Blocked,6,1
5880,12815,2025-06-03,KYC Issue,1,3
5881,4826,2025-07-21,Payment Failed,1,3
5882,17733,2025-10-03,Payment Failed,1,3
5883,17733,2025-06-17,Payment Failed,7,4
5884,1867,2025-07-21,KYC Issue,2,1
5885,1867,2025-10-31,Refund Delay,1,4
5886,4147,2025-10-19,KYC Issue,2,5
5887,3784,2025-04-13,Refund Delay,3,5
5888,12229,2025-08-12,Payment Failed,4,5
5889,6907,2025-06-27,Payment Failed,4,3
5890,6907,2025-09-14,Refund Delay,4,2
5891,13578,2025-10-26,Refund Delay,2,5
5892,13578,2025-04-11,Refund Delay,7,1
5893,14785,2025-04-06,Payment Failed,4,5
5894,2446,2025-06-11,Refund Delay,7,2
5895,2446,2025-07-18,Payment Failed,3,4
5896,9043,2025-08-20,KYC Issue,6,2
5897,6946,2025-10-18,Account Blocked,6,2
5898,6946,2025-04-26,Refund Delay,4,5
5899,3767,2025-04-12,KYC Issue,1,3
5900,17021,2025-05-23,KYC Issue,5,3
5901,17021,2025-07-21,Refund Delay,4,5
5902,7327,2025-08-01,Account Blocked,4,5
5903,7327,2025-04-12,KYC Issue,6,4
5904,9805,2025-09-15,Payment Failed,6,5
5905,9805,2025-08-11,Refund Delay,4,5
5906,504,2025-06-12,Account Blocked,5,5
5907,504,2025-08-04,KYC Issue,5,2
5908,4667,2025-09-17,Account Blocked,1,2
5909,4667,2025-07-23,Payment Failed,4,5
5910,15413,2025-08-22,Refund Delay,5,3
5911,16962,2025-05-26,Refund Delay,5,5
5912,7935,2025-04-24,Refund Delay,7,1
5913,5696,2025-10-16,Payment Failed,7,4
5914,13944,2025-07-24,KYC Issue,6,3
5915,16032,2025-09-04,KYC Issue,5,4
5916,18687,2025-10-12,Payment Failed,5,3
5917,12569,2025-07-06,Payment Failed,1,4
5918,12569,2025-09-22,Refund Delay,3,5
5919,18969,2025-10-08,KYC Issue,6,5
5920,18969,2025-04-19,Account Blocked,5,4
5921,1253,2025-06-20,Payment Failed,4,3
5922,6591,2025-05-04,Payment Failed,1,4
5923,18158,2025-04-13,Refund Delay,4,5
5924,4963,2025-09-03,Refund Delay,1,3
5925,4963,2025-07-01,Refund Delay,3,1
5926,101,2025-07-26,KYC Issue,3,4
5927,13046,2025-08-06,Refund Delay,6,2
5928,9619,2025-04-22,Payment Failed,2,4
5929,6020,2025-06-07,Payment Failed,5,1
5930,6020,2025-06-15,Refund Delay,1,1
5931,6717,2025-04-22,Account Blocked,5,5
5932,6717,2025-04-10,Payment Failed,1,1
5933,5810,2025-10-31,KYC Issue,3,2
5934,16806,2025-07-19,Account Blocked,7,2
5935,16806,2025-08-20,Account Blocked,6,3
5936,17075,2025-09-01,KYC Issue,6,3
5937,9741,2025-09-27,KYC Issue,1,5
5938,9741,2025-09-28,KYC Issue,1,2
5939,13389,2025-09-25,Payment Failed,1,3
5940,19502,2025-08-19,Account Blocked,7,4
5941,19502,2025-07-03,Payment Failed,1,4
5942,5429,2025-08-01,Account Blocked,5,4
5943,5429,2025-08-11,Account Blocked,5,1
5944,18405,2025-07-14,Account Blocked,4,5
5945,11397,2025-05-19,Account Blocked,1,3
5946,11397,2025-04-09,Refund Delay,5,5
5947,16463,2025-09-23,Payment Failed,5,4
5948,16463,2025-07-27,Refund Delay,6,2
5949,10829,2025-05-06,KYC Issue,7,2
5950,10829,2025-09-19,Payment Failed,7,4
5951,14870,2025-07-25,Payment Failed,7,3
5952,2421,2025-07-02,KYC Issue,2,5
5953,1373,2025-09-28,Account Blocked,7,4
5954,17350,2025-05-09,Refund Delay,1,2
5955,17265,2025-04-19,Refund Delay,1,1
5956,3544,2025-06-19,Account Blocked,6,2
5957,3544,2025-10-28,KYC Issue,2,5
5958,17639,2025-05-08,KYC Issue,2,1
5959,11217,2025-07-12,Refund Delay,4,3
5960,11217,2025-07-15,Payment Failed,6,5
5961,7405,2025-08-02,KYC Issue,6,1
5962,7405,2025-10-29,KYC Issue,1,1
5963,17792,2025-05-31,Account Blocked,3,1
5964,4300,2025-06-03,Account Blocked,7,2
5965,4300,2025-05-20,Payment Failed,3,2
5966,8294,2025-06-16,Account Blocked,6,1
5967,9574,2025-10-02,Account Blocked,4,5
5968,9574,2025-09-27,KYC Issue,3,4
5969,7086,2025-04-15,Payment Failed,2,3
5970,12783,2025-04-15,Payment Failed,6,5
5971,13414,2025-06-22,Account Blocked,7,1
5972,13414,2025-07-19,KYC Issue,3,1
5973,17108,2025-10-27,KYC Issue,5,4
5974,17108,2025-05-03,Account Blocked,3,2
5975,12129,2025-09-26,Payment Failed,7,2
5976,5582,2025-10-05,Payment Failed,5,2
5977,14436,2025-08-11,Account Blocked,1,4
5978,14436,2025-05-19,Refund Delay,2,5
5979,3304,2025-07-27,KYC Issue,7,3
5980,3304,2025-04-28,Refund Delay,6,2
5981,2723,2025-06-09,Account Blocked,1,3
5982,2723,2025-04-19,Account Blocked,5,3
5983,13369,2025-04-06,KYC Issue,5,4
5984,13369,2025-04-12,Account Blocked,1,2
5985,16412,2025-07-27,KYC Issue,5,4
5986,1138,2025-10-21,KYC Issue,3,5
5987,1138,2025-10-28,Account Blocked,7,2
5988,9358,2025-05-27,Payment Failed,5,3
5989,7162,2025-04-12,KYC Issue,5,2
5990,9270,2025-10-25,Refund Delay,4,4
5991,3138,2025-07-30,Account Blocked,6,4
5992,3138,2025-08-27,KYC Issue,4,4
5993,13709,2025-04-20,Account Blocked,4,3
5994,13709,2025-05-31,Refund Delay,7,3
5995,2328,2025-04-20,Refund Delay,3,3
5996,16086,2025-09-02,Payment Failed,4,2
5997,16086,2025-05-04,Refund Delay,6,4
5998,16719,2025-09-06,Payment Failed,4,4
5999,6141,2025-08-29,Account Blocked,3,5
6000,6141,2025-06-27,KYC Issue,5,5
6001,5160,2025-04-18,Account Blocked,3,3
6002,17518,2025-05-05,KYC Issue,4,5
6003,17518,2025-09-10,KYC Issue,5,4
6004,7862,2025-08-30,KYC Issue,3,5
6005,7862,2025-05-07,Payment Failed,3,2
6006,3792,2025-07-20,Payment Failed,3,1
6007,3792,2025-04-25,Payment Failed,4,4
6008,19334,2025-07-24,Account Blocked,6,1
6009,1566,2025-09-08,KYC Issue,5,1
6010,1566,2025-07-20,KYC Issue,2,3
6011,8415,2025-09-30,Account Blocked,5,1
6012,8415,2025-09-01,Account Blocked,2,4
6013,13311,2025-07-02,Account Blocked,5,4
6014,13311,2025-07-17,Payment Failed,5,4
6015,17463,2025-09-27,KYC Issue,4,1
6016,17463,2025-06-08,KYC Issue,3,4
6017,10493,2025-04-03,Payment Failed,2,3
6018,10493,2025-05-01,Account Blocked,6,2
6019,3419,2025-07-26,KYC Issue,5,1
6020,3419,2025-09-07,KYC Issue,3,4
6021,4238,2025-09-01,Payment Failed,2,5
6022,4238,2025-08-04,KYC Issue,4,3
6023,10556,2025-04-02,Account Blocked,4,1
6024,8167,2025-04-27,Refund Delay,6,3
6025,8167,2025-04-29,Account Blocked,2,2
6026,4286,2025-06-10,Payment Failed,2,5
6027,5009,2025-09-19,Payment Failed,1,4
6028,5009,2025-10-08,Payment Failed,2,1
6029,12651,2025-08-28,Payment Failed,2,2
6030,10615,2025-09-18,Account Blocked,3,4
6031,3268,2025-04-15,Refund Delay,3,4
6032,2104,2025-05-03,Payment Failed,6,2
6033,2104,2025-07-08,Payment Failed,4,5
6034,16103,2025-10-29,Payment Failed,6,2
6035,16103,2025-07-02,KYC Issue,7,2
6036,9833,2025-05-13,KYC Issue,4,1
6037,4567,2025-09-22,KYC Issue,6,1
6038,2316,2025-08-25,KYC Issue,4,2
6039,114,2025-04-27,KYC Issue,3,1
6040,114,2025-09-08,Payment Failed,5,1
6041,19394,2025-09-12,KYC Issue,2,3
6042,6678,2025-04-28,Account Blocked,5,5
6043,2531,2025-06-29,Account Blocked,3,4
6044,2531,2025-04-25,KYC Issue,4,1
6045,11704,2025-06-19,Account Blocked,4,5
6046,11704,2025-08-06,Payment Failed,2,4
6047,7975,2025-07-22,KYC Issue,5,3
6048,7975,2025-08-21,Payment Failed,4,5
6049,11021,2025-09-26,Refund Delay,4,4
6050,15469,2025-05-21,Account Blocked,3,1
6051,17366,2025-09-28,Payment Failed,7,3
6052,6842,2025-05-29,Account Blocked,7,3
6053,2555,2025-06-01,Payment Failed,3,4
6054,1166,2025-10-26,Refund Delay,5,4
6055,1166,2025-07-29,Account Blocked,2,1
6056,244,2025-06-25,Account Blocked,7,1
6057,244,2025-05-21,Refund Delay,2,5
6058,19346,2025-10-06,KYC Issue,2,3
6059,16330,2025-08-16,Refund Delay,3,5
6060,7951,2025-07-17,KYC Issue,7,5
6061,7951,2025-08-24,KYC Issue,2,1
6062,4206,2025-08-15,Account Blocked,5,3
6063,4206,2025-04-17,KYC Issue,1,4
6064,11881,2025-07-12,KYC Issue,1,5
6065,11881,2025-06-26,Refund Delay,6,1
6066,4982,2025-05-06,Payment Failed,3,5
6067,4982,2025-09-10,Refund Delay,3,5
6068,19037,2025-10-06,KYC Issue,6,2
6069,16770,2025-07-25,Refund Delay,2,4
6070,532,2025-09-29,Refund Delay,2,4
6071,3200,2025-08-31,Payment Failed,7,4
6072,3200,2025-10-17,Refund Delay,2,2
6073,8403,2025-04-02,Payment Failed,1,2
6074,8403,2025-09-02,Payment Failed,4,1
6075,16243,2025-08-28,Account Blocked,2,5
6076,9368,2025-06-29,Refund Delay,4,4
6077,17947,2025-06-15,Refund Delay,4,4
6078,2752,2025-08-01,Account Blocked,5,5
6079,11951,2025-05-16,KYC Issue,6,2
6080,11951,2025-09-17,KYC Issue,6,3
6081,14939,2025-05-04,KYC Issue,5,1
6082,14939,2025-05-14,KYC Issue,7,1
6083,13299,2025-09-21,Account Blocked,1,3
6084,7784,2025-07-26,KYC Issue,1,2
6085,7784,2025-07-25,Refund Delay,5,4
6086,18365,2025-06-27,Payment Failed,6,1
6087,18365,2025-10-24,Account Blocked,2,3
6088,8890,2025-04-13,Refund Delay,1,4
6089,8890,2025-09-20,Refund Delay,2,2
6090,10737,2025-10-28,Account Blocked,4,4
6091,15438,2025-05-04,Account Blocked,1,1
6092,14425,2025-09-07,Account Blocked,6,3
6093,14425,2025-09-01,Payment Failed,3,2
6094,1773,2025-04-13,KYC Issue,3,5
6095,1773,2025-09-22,Refund Delay,1,2
6096,11505,2025-08-19,Account Blocked,2,1
6097,11505,2025-07-28,Payment Failed,5,5
6098,18896,2025-04-17,Refund Delay,7,1
6099,15293,2025-07-21,Account Blocked,1,3
6100,15293,2025-06-29,KYC Issue,1,5
6101,17485,2025-06-01,KYC Issue,5,2
6102,17485,2025-10-28,Refund Delay,4,2
6103,172,2025-06-12,Account Blocked,2,1
6104,13831,2025-07-21,Account Blocked,7,1
6105,17926,2025-08-02,Payment Failed,3,2
6106,17926,2025-06-12,KYC Issue,2,4
6107,5802,2025-06-26,Account Blocked,4,3
6108,14538,2025-07-09,Account Blocked,7,1
6109,4899,2025-04-04,Payment Failed,6,4
6110,4899,2025-05-09,Refund Delay,3,2
6111,3281,2025-08-29,Refund Delay,7,5
6112,934,2025-04-04,Account Blocked,1,3
6113,934,2025-07-12,Refund Delay,2,4
6114,4607,2025-05-23,Payment Failed,7,3
6115,7899,2025-06-19,Refund Delay,3,2
6116,5555,2025-05-18,Account Blocked,7,4
6117,4956,2025-09-17,Payment Failed,1,2
6118,17420,2025-05-12,Refund Delay,6,1
6119,17420,2025-05-21,Account Blocked,1,2
6120,9937,2025-06-04,KYC Issue,3,5
6121,9706,2025-04-23,Payment Failed,1,3
6122,9706,2025-04-09,KYC Issue,7,1
6123,746,2025-08-19,Payment Failed,6,4
6124,13980,2025-05-23,KYC Issue,4,4
6125,13980,2025-07-28,Payment Failed,7,3
6126,4560,2025-10-15,Account Blocked,6,5
6127,2475,2025-10-15,Payment Failed,6,2
6128,11098,2025-08-17,Refund Delay,5,4
6129,2673,2025-10-10,KYC Issue,7,2
6130,2673,2025-05-02,KYC Issue,7,2
6131,5404,2025-04-08,Refund Delay,2,5
6132,5404,2025-10-25,KYC Issue,5,2
6133,10011,2025-10-10,KYC Issue,2,1
6134,9797,2025-08-16,Payment Failed,2,3
6135,6887,2025-06-04,Payment Failed,7,5
6136,6887,2025-05-06,Refund Delay,7,3
6137,7529,2025-08-19,KYC Issue,5,5
6138,7529,2025-05-31,KYC Issue,3,4
6139,7729,2025-05-31,Refund Delay,7,5
6140,7729,2025-08-09,KYC Issue,7,2
6141,19576,2025-06-23,Refund Delay,1,4
6142,19576,2025-07-30,Account Blocked,1,4
6143,19048,2025-06-11,Refund Delay,3,5
6144,19048,2025-07-03,Payment Failed,6,5
6145,2924,2025-06-04,Account Blocked,1,2
6146,2924,2025-06-27,Account Blocked,4,2
6147,1064,2025-08-18,KYC Issue,6,4
6148,1064,2025-06-13,KYC Issue,7,4
6149,12400,2025-05-07,Account Blocked,7,1
6150,3498,2025-04-21,Refund Delay,5,3
6151,2427,2025-06-15,KYC Issue,6,2
6152,2427,2025-07-12,Payment Failed,6,2
6153,15788,2025-05-09,Refund Delay,2,3
6154,3015,2025-04-29,KYC Issue,2,4
6155,16008,2025-08-04,Refund Delay,5,1
6156,83,2025-08-09,Payment Failed,1,5
6157,16045,2025-08-31,KYC Issue,6,4
6158,16045,2025-04-07,KYC Issue,7,2
6159,19496,2025-07-27,Account Blocked,1,1
6160,14813,2025-09-01,Account Blocked,4,5
6161,14813,2025-10-14,KYC Issue,6,3
6162,17931,2025-07-20,Payment Failed,5,3
6163,9953,2025-04-17,Refund Delay,4,4
6164,8302,2025-07-03,Account Blocked,4,3
6165,8302,2025-07-22,Payment Failed,2,1
6166,9627,2025-07-17,Payment Failed,2,2
6167,472,2025-09-21,Refund Delay,2,1
6168,472,2025-05-25,Payment Failed,4,5
6169,9965,2025-07-07,KYC Issue,5,2
6170,18856,2025-10-30,KYC Issue,5,2
6171,1830,2025-05-10,KYC Issue,5,5
6172,1830,2025-06-04,Payment Failed,4,4
6173,1300,2025-08-19,KYC Issue,7,3
6174,1300,2025-07-02,Refund Delay,4,1
6175,5070,2025-05-08,Refund Delay,3,1
6176,5070,2025-04-04,Account Blocked,5,2
6177,18456,2025-04-03,Refund Delay,2,5
6178,18456,2025-06-21,KYC Issue,5,3
6179,19697,2025-10-27,Refund Delay,3,3
6180,19697,2025-08-21,Refund Delay,7,1
6181,5434,2025-09-20,Refund Delay,6,5
6182,9111,2025-10-14,Payment Failed,6,3
6183,1179,2025-05-19,Payment Failed,3,3
6184,1179,2025-04-17,Payment Failed,6,5
6185,11042,2025-06-07,Payment Failed,3,3
6186,11042,2025-04-10,KYC Issue,5,3
6187,3819,2025-05-19,Account Blocked,1,4
6188,3819,2025-06-03,Refund Delay,3,4
6189,7373,2025-07-21,Account Blocked,6,1
6190,7373,2025-05-05,Payment Failed,2,3
6191,1139,2025-09-30,Payment Failed,4,2
6192,1139,2025-10-05,Account Blocked,5,3
6193,13390,2025-10-17,Account Blocked,3,1
6194,3837,2025-04-07,Account Blocked,6,5
6195,3837,2025-04-19,Payment Failed,6,4
6196,6194,2025-04-07,Account Blocked,2,2
6197,6194,2025-06-21,Refund Delay,2,5
6198,17567,2025-08-24,KYC Issue,4,4
6199,17567,2025-08-22,Refund Delay,3,2
6200,18407,2025-07-01,Payment Failed,2,1
6201,18407,2025-08-23,Payment Failed,5,4
6202,5517,2025-07-10,Refund Delay,1,1
6203,10504,2025-07-13,Account Blocked,1,2
6204,18101,2025-09-12,Refund Delay,2,2
6205,18101,2025-07-17,Account Blocked,5,5
6206,19200,2025-05-03,KYC Issue,5,1
6207,19200,2025-04-17,KYC Issue,7,5
6208,8605,2025-10-24,Refund Delay,1,3
6209,6402,2025-10-28,Refund Delay,5,1
6210,13501,2025-04-21,Refund Delay,4,4
6211,13501,2025-09-15,Refund Delay,4,3
6212,18248,2025-06-26,Account Blocked,7,2
6213,15840,2025-10-31,Payment Failed,3,2
6214,153,2025-05-27,KYC Issue,2,5
6215,17804,2025-07-31,Account Blocked,5,5
6216,9800,2025-10-20,KYC Issue,2,1
6217,11122,2025-08-04,Account Blocked,4,5
6218,17419,2025-10-22,KYC Issue,5,3
6219,16795,2025-08-16,Payment Failed,1,2
6220,14099,2025-06-13,Account Blocked,3,5
6221,14099,2025-09-13,KYC Issue,6,4
6222,7905,2025-04-26,Payment Failed,3,2
6223,5337,2025-10-10,Account Blocked,3,2
6224,13528,2025-10-15,Refund Delay,7,4
6225,13528,2025-10-07,Payment Failed,5,5
6226,17473,2025-05-20,KYC Issue,5,3
6227,17473,2025-06-17,Account Blocked,7,1
6228,4002,2025-07-13,Payment Failed,1,4
6229,18897,2025-08-22,Refund Delay,1,5
6230,18897,2025-06-08,Account Blocked,2,2
6231,9764,2025-08-14,Account Blocked,7,1
6232,14947,2025-08-27,Refund Delay,2,5
6233,9361,2025-07-12,KYC Issue,7,3
6234,7313,2025-09-05,Refund Delay,4,1
6235,5366,2025-07-06,Account Blocked,1,4
6236,772,2025-05-27,Account Blocked,3,2
6237,9964,2025-09-28,KYC Issue,5,5
6238,18703,2025-10-29,KYC Issue,3,2
6239,18545,2025-08-31,Account Blocked,7,1
6240,6644,2025-05-15,Account Blocked,3,2
6241,6644,2025-04-06,KYC Issue,2,3
6242,19425,2025-08-20,KYC Issue,3,3
6243,19425,2025-06-24,Payment Failed,2,5
6244,3287,2025-09-11,KYC Issue,3,3
6245,3287,2025-05-16,Refund Delay,4,5
6246,15683,2025-06-21,Account Blocked,7,3
6247,15683,2025-10-17,Account Blocked,6,4
6248,10566,2025-05-30,Payment Failed,6,4
6249,10566,2025-09-01,Payment Failed,3,2
6250,3863,2025-08-30,Account Blocked,2,4
6251,900,2025-06-16,Account Blocked,6,1
6252,15021,2025-06-29,KYC Issue,3,2
6253,9782,2025-09-21,Payment Failed,4,2
6254,9782,2025-10-06,Payment Failed,4,5
6255,7741,2025-06-09,Payment Failed,1,5
6256,7741,2025-10-19,Refund Delay,6,4
6257,8844,2025-06-23,KYC Issue,6,5
6258,8844,2025-09-18,Account Blocked,7,3
6259,12350,2025-07-18,KYC Issue,7,2
6260,7002,2025-10-14,Payment Failed,3,4
6261,7002,2025-08-08,Payment Failed,6,2
6262,3509,2025-07-23,Account Blocked,6,4
6263,12193,2025-08-03,KYC Issue,2,1
6264,12193,2025-04-22,KYC Issue,5,1
6265,17156,2025-08-26,Payment Failed,7,1
6266,17156,2025-05-17,Payment Failed,2,4
6267,4781,2025-08-22,Refund Delay,7,2
6268,4781,2025-04-13,KYC Issue,4,2
6269,19797,2025-05-16,Account Blocked,7,5
6270,4070,2025-06-06,Refund Delay,6,3
6271,7395,2025-07-16,Payment Failed,4,2
6272,17003,2025-09-23,Payment Failed,7,1
6273,1322,2025-07-16,Refund Delay,7,4
6274,3489,2025-05-28,Account Blocked,5,4
6275,3489,2025-07-02,Payment Failed,3,2
6276,11744,2025-10-20,Payment Failed,5,4
6277,4030,2025-08-25,KYC Issue,7,2
6278,4030,2025-04-21,Payment Failed,5,5
6279,3395,2025-05-30,Refund Delay,1,3
